date,customer_id,income_date,income_type,income_amount
2024-12-31,18785,2024-10-05,1,1117.49
2024-12-31,18785,2024-11-05,1,1140.26
2024-12-31,18785,2024-12-05,1,1122.72
2024-12-31,18786,2024-01-20,1,817.98
2024-12-31,18786,2024-02-20,1,810.34
2024-12-31,18786,2024-03-20,1,809.37
2024-12-31,18786,2024-04-20,1,819.38
2024-12-31,18786,2024-05-20,1,806.14
2024-12-31,18786,2024-06-20,1,815.31
2024-12-31,18786,2024-07-20,1,841.83
2024-12-31,18786,2024-08-20,1,833.13
2024-12-31,18786,2024-09-20,1,821.57
2024-12-31,18786,2024-10-20,1,825.33
2024-12-31,18786,2024-11-20,1,812.21
2024-12-31,18786,2024-12-20,1,816.66
2024-12-31,18787,2024-01-05,2,818.04
2024-12-31,18787,2024-02-05,2,808.04
2024-12-31,18787,2024-03-05,2,809.56
2024-12-31,18787,2024-04-05,2,821.98
2024-12-31,18787,2024-05-05,2,817.96
2024-12-31,18787,2024-06-05,2,812.53
2024-12-31,18787,2024-07-05,2,838.43
2024-12-31,18787,2024-08-05,2,813.16
2024-12-31,18787,2024-09-05,2,816.96
2024-12-31,18787,2024-10-05,2,821.92
2024-12-31,18787,2024-11-05,2,841.94
2024-12-31,18787,2024-12-05,2,836.82
2024-12-31,18788,2024-08-15,2,928.35
2024-12-31,18788,2024-09-15,2,913.84
2024-12-31,18794,2024-01-10,2,996.44
2024-12-31,18794,2024-02-10,2,1024.88
2024-12-31,18794,2024-03-10,2,1012.05
2024-12-31,18794,2024-04-10,2,997.19
2024-12-31,18794,2024-05-10,2,1014.94
2024-12-31,18794,2024-06-10,2,1005.03
2024-12-31,18794,2024-07-10,2,1021.11
2024-12-31,18794,2024-08-10,2,1008.13
2024-12-31,18794,2024-09-10,2,1010.8
2024-12-31,18794,2024-10-10,2,1018.67
2024-12-31,18794,2024-11-10,2,1015.34
2024-12-31,18794,2024-12-10,2,996.63
2024-12-31,18795,2024-01-10,1,1354.18
2024-12-31,18795,2024-02-10,1,1348.3
2024-12-31,18795,2024-03-10,1,1327.97
2024-12-31,18795,2024-04-10,1,1350.55
2024-12-31,18795,2024-05-10,1,1361.14
2024-12-31,18795,2024-06-10,1,1359.21
2024-12-31,18795,2024-07-10,1,1363.22
2024-12-31,18795,2024-08-10,1,1352.2
2024-12-31,18795,2024-09-10,1,1346.46
2024-12-31,18795,2024-10-10,1,1342.62
2024-12-31,18795,2024-11-10,1,1337.33
2024-12-31,18795,2024-12-10,1,1348.92
2024-12-31,18796,2024-01-10,1,880.69
2024-12-31,18796,2024-02-10,1,880.52
2024-12-31,18796,2024-03-10,1,860.96
2024-12-31,18796,2024-04-10,1,890.75
2024-12-31,18796,2024-05-10,1,879.22
2024-12-31,18796,2024-06-10,1,883.48
2024-12-31,18796,2024-07-10,1,868.58
2024-12-31,18796,2024-08-10,1,895.33
2024-12-31,18796,2024-09-10,1,859.36
2024-12-31,18796,2024-10-10,1,877.21
2024-12-31,18796,2024-11-10,1,881.39
2024-12-31,18796,2024-12-10,1,856.22
2024-12-31,18797,2024-01-20,2,1153.17
2024-12-31,18797,2024-02-20,2,1159.96
2024-12-31,18797,2024-03-20,2,1124.98
2024-12-31,18797,2024-04-20,2,1164.26
2024-12-31,18797,2024-05-20,2,1136.93
2024-12-31,18797,2024-06-20,2,1139.61
2024-12-31,18797,2024-07-20,2,1144.42
2024-12-31,18797,2024-08-20,2,1160.56
2024-12-31,18797,2024-09-20,2,1130.32
2024-12-31,18797,2024-10-20,2,1134.03
2024-12-31,18797,2024-11-20,2,1127.09
2024-12-31,18797,2024-12-20,2,1132.03
2024-12-31,18798,2024-01-05,1,1288.78
2024-12-31,18798,2024-02-05,1,1287.55
2024-12-31,18798,2024-03-05,1,1266.77
2024-12-31,18798,2024-04-05,1,1274.62
2024-12-31,18798,2024-05-05,1,1287.07
2024-12-31,18798,2024-06-05,1,1275.18
2024-12-31,18798,2024-07-05,1,1297.6
2024-12-31,18798,2024-08-05,1,1300.55
2024-12-31,18798,2024-09-05,1,1267.31
2024-12-31,18798,2024-10-05,1,1279.91
2024-12-31,18798,2024-11-05,1,1284.22
2024-12-31,18798,2024-12-05,1,1272.83
2024-12-31,18799,2024-01-10,2,905.3
2024-12-31,18799,2024-02-10,2,905.32
2024-12-31,18799,2024-03-10,2,894.01
2024-12-31,18799,2024-04-10,2,880.49
2024-12-31,18799,2024-05-10,2,890.79
2024-12-31,18799,2024-06-10,2,884
2024-12-31,18799,2024-07-10,2,886.72
2024-12-31,18799,2024-08-10,2,872.01
2024-12-31,18799,2024-09-10,2,897
2024-12-31,18799,2024-10-10,2,888.93
2024-12-31,18799,2024-11-10,2,874.43
2024-12-31,18799,2024-12-10,2,881.78
2024-12-31,18800,2024-01-25,1,812.79
2024-12-31,18800,2024-02-25,1,806.82
2024-12-31,18800,2024-03-25,1,798.03
2024-12-31,18800,2024-04-25,1,802.06
2024-12-31,18800,2024-05-25,1,802.1
2024-12-31,18800,2024-06-25,1,814.4
2024-12-31,18800,2024-07-25,1,818.58
2024-12-31,18800,2024-08-25,1,806.68
2024-12-31,18800,2024-09-25,1,787.97
2024-12-31,18800,2024-10-25,1,794.77
2024-12-31,18800,2024-11-25,1,780.08
2024-12-31,18800,2024-12-25,1,793.03
2024-12-31,18801,2024-01-20,2,944.96
2024-12-31,18801,2024-02-20,2,917.66
2024-12-31,18801,2024-03-20,2,929.38
2024-12-31,18801,2024-04-20,2,931.89
2024-12-31,18801,2024-05-20,2,929.79
2024-12-31,18801,2024-06-20,2,928.59
2024-12-31,18801,2024-07-20,2,916.39
2024-12-31,18801,2024-08-20,2,939.71
2024-12-31,18801,2024-09-20,2,949.77
2024-12-31,18801,2024-10-20,2,931.72
2024-12-31,18801,2024-11-20,2,934.71
2024-12-31,18801,2024-12-20,2,929.81
2024-12-31,18802,2024-09-15,2,892.56
2024-12-31,18802,2024-10-15,2,902.41
2024-12-31,18802,2024-11-15,2,889.56
2024-12-31,18802,2024-12-15,2,906.67
2024-12-31,18803,2024-01-05,2,1029.97
2024-12-31,18803,2024-02-05,2,1031.77
2024-12-31,18803,2024-03-05,2,1034.32
2024-12-31,18803,2024-04-05,2,1014.59
2024-12-31,18803,2024-05-05,2,1034.04
2024-12-31,18803,2024-06-05,2,1016.58
2024-12-31,18803,2024-07-05,2,1049.01
2024-12-31,18803,2024-08-05,2,1049.49
2024-12-31,18803,2024-09-05,2,1039.45
2024-12-31,18803,2024-10-05,2,1047.34
2024-12-31,18803,2024-11-05,2,1014.63
2024-12-31,18803,2024-12-05,2,1018.23
2024-12-31,18804,2024-01-20,1,1120.47
2024-12-31,18804,2024-02-20,1,1153.56
2024-12-31,18804,2024-03-20,1,1151.66
2024-12-31,18804,2024-04-20,1,1156.79
2024-12-31,18804,2024-05-20,1,1124.16
2024-12-31,18804,2024-06-20,1,1148.05
2024-12-31,18804,2024-07-20,1,1157.18
2024-12-31,18804,2024-08-20,1,1157.07
2024-12-31,18804,2024-09-20,1,1123.5
2024-12-31,18804,2024-10-20,1,1140.23
2024-12-31,18804,2024-11-20,1,1122.74
2024-12-31,18804,2024-12-20,1,1147.07
2024-12-31,18806,2024-01-10,1,1191.58
2024-12-31,18806,2024-02-10,1,1216.84
2024-12-31,18806,2024-03-10,1,1187.88
2024-12-31,18806,2024-04-10,1,1218.81
2024-12-31,18806,2024-05-10,1,1188.81
2024-12-31,18806,2024-06-10,1,1197.6
2024-12-31,18807,2024-01-25,1,932.46
2024-12-31,18807,2024-02-25,1,926.56
2024-12-31,18807,2024-03-25,1,910.72
2024-12-31,18807,2024-04-25,1,916.54
2024-12-31,18809,2024-01-05,1,626.3
2024-12-31,18809,2024-02-05,1,627.65
2024-12-31,18809,2024-03-05,1,608.14
2024-12-31,18809,2024-04-05,1,612.4
2024-12-31,18809,2024-05-05,1,630.65
2024-12-31,18809,2024-06-05,1,613.04
2024-12-31,18809,2024-07-05,1,616.78
2024-12-31,18809,2024-08-05,1,633.86
2024-12-31,18809,2024-09-05,1,629.91
2024-12-31,18809,2024-10-05,1,609.5
2024-12-31,18809,2024-11-05,1,607.78
2024-12-31,18809,2024-12-05,1,626.94
2024-12-31,18810,2024-01-25,2,844.64
2024-12-31,18810,2024-02-25,2,863.27
2024-12-31,18810,2024-03-25,2,850.43
2024-12-31,18810,2024-04-25,2,860.92
2024-12-31,18810,2024-05-25,2,851.22
2024-12-31,18810,2024-06-25,2,863.82
2024-12-31,18810,2024-07-25,2,832.44
2024-12-31,18810,2024-08-25,2,849.8
2024-12-31,18810,2024-09-25,2,859.18
2024-12-31,18810,2024-10-25,2,860.85
2024-12-31,18810,2024-11-25,2,835.67
2024-12-31,18810,2024-12-25,2,834.27
2024-12-31,18811,2024-07-05,1,657.55
2024-12-31,18811,2024-08-05,1,644.9
2024-12-31,18811,2024-09-05,1,658.87
2024-12-31,18811,2024-10-05,1,623.5
2024-12-31,18811,2024-11-05,1,648.7
2024-12-31,18811,2024-12-05,1,632.75
2024-12-31,18812,2024-01-15,1,1035.53
2024-12-31,18812,2024-02-15,1,1060.57
2024-12-31,18812,2024-03-15,1,1041.71
2024-12-31,18812,2024-04-15,1,1070.48
2024-12-31,18812,2024-05-15,1,1035.84
2024-12-31,18812,2024-06-15,1,1034.06
2024-12-31,18812,2024-07-15,1,1052.81
2024-12-31,18812,2024-08-15,1,1034.55
2024-12-31,18812,2024-09-15,1,1049.69
2024-12-31,18812,2024-10-15,1,1052.87
2024-12-31,18812,2024-11-15,1,1062.31
2024-12-31,18812,2024-12-15,1,1040.57
2024-12-31,18813,2024-01-25,1,896.02
2024-12-31,18813,2024-02-25,1,895.1
2024-12-31,18813,2024-03-25,1,917.31
2024-12-31,18813,2024-04-25,1,894.14
2024-12-31,18813,2024-05-25,1,894.28
2024-12-31,18813,2024-06-25,1,922.55
2024-12-31,18813,2024-07-25,1,894.26
2024-12-31,18813,2024-08-25,1,910.91
2024-12-31,18813,2024-09-25,1,913.4
2024-12-31,18813,2024-10-25,1,908.92
2024-12-31,18813,2024-11-25,1,908.78
2024-12-31,18813,2024-12-25,1,907.78
2024-12-31,18814,2024-01-20,1,1235.9
2024-12-31,18814,2024-02-20,1,1218.92
2024-12-31,18815,2024-01-15,1,955.89
2024-12-31,18815,2024-02-15,1,965.47
2024-12-31,18815,2024-03-15,1,936.96
2024-12-31,18815,2024-04-15,1,952.77
2024-12-31,18815,2024-05-15,1,971.78
2024-12-31,18815,2024-06-15,1,962.66
2024-12-31,18815,2024-07-15,1,954.82
2024-12-31,18815,2024-08-15,1,945.89
2024-12-31,18815,2024-09-15,1,937.69
2024-12-31,18815,2024-10-15,1,960.19
2024-12-31,18815,2024-11-15,1,956.69
2024-12-31,18815,2024-12-15,1,950.29
2024-12-31,18817,2024-01-15,1,1288.19
2024-12-31,18817,2024-02-15,1,1272.75
2024-12-31,18817,2024-03-15,1,1297.15
2024-12-31,18817,2024-04-15,1,1291.61
2024-12-31,18817,2024-05-15,1,1305.72
2024-12-31,18817,2024-06-15,1,1269.99
2024-12-31,18817,2024-07-15,1,1287.2
2024-12-31,18817,2024-08-15,1,1307.47
2024-12-31,18817,2024-09-15,1,1281.32
2024-12-31,18817,2024-10-15,1,1277.98
2024-12-31,18817,2024-11-15,1,1306.5
2024-12-31,18817,2024-12-15,1,1287.97
2024-12-31,18818,2024-01-25,1,1129.81
2024-12-31,18818,2024-02-25,1,1136.6
2024-12-31,18818,2024-03-25,1,1122.98
2024-12-31,18818,2024-04-25,1,1127.91
2024-12-31,18818,2024-05-25,1,1101.66
2024-12-31,18818,2024-06-25,1,1128.35
2024-12-31,18818,2024-07-25,1,1102.79
2024-12-31,18818,2024-08-25,1,1098.74
2024-12-31,18818,2024-09-25,1,1116.97
2024-12-31,18818,2024-10-25,1,1118.38
2024-12-31,18818,2024-11-25,1,1124.31
2024-12-31,18818,2024-12-25,1,1136.98
2024-12-31,18819,2024-10-10,1,876.68
2024-12-31,18819,2024-11-10,1,899.95
2024-12-31,18819,2024-12-10,1,891.32
2024-12-31,18820,2024-01-05,1,1031.06
2024-12-31,18820,2024-02-05,1,1028.11
2024-12-31,18820,2024-03-05,1,1000.48
2024-12-31,18820,2024-04-05,1,1007.86
2024-12-31,18820,2024-05-05,1,1013.78
2024-12-31,18820,2024-06-05,1,997.81
2024-12-31,18820,2024-07-05,1,998.08
2024-12-31,18820,2024-08-05,1,1032.09
2024-12-31,18820,2024-09-05,1,1032.43
2024-12-31,18820,2024-10-05,1,1024.82
2024-12-31,18820,2024-11-05,1,999.14
2024-12-31,18820,2024-12-05,1,1009.34
2024-12-31,18821,2024-01-05,1,1760.6
2024-12-31,18821,2024-02-05,1,1750.93
2024-12-31,18821,2024-03-05,1,1753.89
2024-12-31,18821,2024-04-05,1,1763.18
2024-12-31,18821,2024-05-05,1,1742.54
2024-12-31,18821,2024-06-05,1,1765.42
2024-12-31,18821,2024-07-05,1,1771.37
2024-12-31,18821,2024-08-05,1,1734.33
2024-12-31,18821,2024-09-05,1,1745.99
2024-12-31,18821,2024-10-05,1,1764.7
2024-12-31,18821,2024-11-05,1,1758.82
2024-12-31,18821,2024-12-05,1,1768.54
2024-12-31,18822,2024-01-20,1,932.78
2024-12-31,18822,2024-02-20,1,947.96
2024-12-31,18822,2024-03-20,1,919.06
2024-12-31,18822,2024-04-20,1,921.94
2024-12-31,18822,2024-05-20,1,923.83
2024-12-31,18822,2024-06-20,1,936.78
2024-12-31,18822,2024-07-20,1,956.07
2024-12-31,18822,2024-08-20,1,932.86
2024-12-31,18822,2024-09-20,1,949.32
2024-12-31,18822,2024-10-20,1,951.95
2024-12-31,18822,2024-11-20,1,948.62
2024-12-31,18822,2024-12-20,1,955.26
2024-12-31,18823,2024-01-10,2,974.73
2024-12-31,18823,2024-02-10,2,958.26
2024-12-31,18823,2024-03-10,2,944.82
2024-12-31,18823,2024-04-10,2,972.47
2024-12-31,18823,2024-05-10,2,942.69
2024-12-31,18823,2024-06-10,2,953.94
2024-12-31,18823,2024-07-10,2,940.78
2024-12-31,18823,2024-08-10,2,953.4
2024-12-31,18823,2024-09-10,2,969.59
2024-12-31,18823,2024-10-10,2,952.91
2024-12-31,18823,2024-11-10,2,962.51
2024-12-31,18823,2024-12-10,2,968.5
2024-12-31,18824,2024-01-20,2,1073.1
2024-12-31,18824,2024-02-20,2,1065.76
2024-12-31,18824,2024-03-20,2,1058.73
2024-12-31,18824,2024-04-20,2,1059.49
2024-12-31,18824,2024-05-20,2,1067.23
2024-12-31,18824,2024-06-20,2,1035.04
2024-12-31,18824,2024-07-20,2,1060.71
2024-12-31,18824,2024-08-20,2,1034.91
2024-12-31,18824,2024-09-20,2,1057.11
2024-12-31,18824,2024-10-20,2,1038.06
2024-12-31,18824,2024-11-20,2,1070.58
2024-12-31,18824,2024-12-20,2,1050.64
2024-12-31,18825,2024-01-15,1,1115.14
2024-12-31,18826,2024-01-15,2,1018.28
2024-12-31,18826,2024-02-15,2,1038.59
2024-12-31,18826,2024-03-15,2,1041.85
2024-12-31,18826,2024-04-15,2,1019.53
2024-12-31,18826,2024-05-15,2,1024.79
2024-12-31,18826,2024-06-15,2,1036.38
2024-12-31,18826,2024-07-15,2,1031.18
2024-12-31,18826,2024-08-15,2,1020.16
2024-12-31,18826,2024-09-15,2,1013.22
2024-12-31,18826,2024-10-15,2,1019.41
2024-12-31,18826,2024-11-15,2,1015.24
2024-12-31,18826,2024-12-15,2,1024.04
2024-12-31,18827,2024-01-25,1,879.78
2024-12-31,18827,2024-02-25,1,893.71
2024-12-31,18827,2024-03-25,1,902.36
2024-12-31,18827,2024-04-25,1,900.86
2024-12-31,18827,2024-05-25,1,887.29
2024-12-31,18827,2024-06-25,1,886.69
2024-12-31,18827,2024-07-25,1,906.31
2024-12-31,18827,2024-08-25,1,906.26
2024-12-31,18827,2024-09-25,1,875.77
2024-12-31,18827,2024-10-25,1,875.25
2024-12-31,18827,2024-11-25,1,904.51
2024-12-31,18827,2024-12-25,1,880.74
2024-12-31,18828,2024-01-10,1,853.23
2024-12-31,18828,2024-02-10,1,850.71
2024-12-31,18828,2024-03-10,1,841.77
2024-12-31,18828,2024-04-10,1,850.67
2024-12-31,18828,2024-05-10,1,847.48
2024-12-31,18828,2024-06-10,1,866.81
2024-12-31,18828,2024-07-10,1,836.14
2024-12-31,18828,2024-08-10,1,870.52
2024-12-31,18828,2024-09-10,1,870.32
2024-12-31,18828,2024-10-10,1,839.46
2024-12-31,18828,2024-11-10,1,839.38
2024-12-31,18828,2024-12-10,1,854.75
2024-12-31,18832,2024-10-15,1,1517.63
2024-12-31,18832,2024-11-15,1,1497.86
2024-12-31,18832,2024-12-15,1,1486.58
2024-12-31,18833,2024-01-05,2,897.64
2024-12-31,18833,2024-02-05,2,895.11
2024-12-31,18833,2024-03-05,2,878.67
2024-12-31,18833,2024-04-05,2,904.67
2024-12-31,18833,2024-05-05,2,894.06
2024-12-31,18833,2024-06-05,2,889.41
2024-12-31,18833,2024-07-05,2,893.16
2024-12-31,18833,2024-08-05,2,886.87
2024-12-31,18833,2024-09-05,2,878.27
2024-12-31,18833,2024-10-05,2,899.07
2024-12-31,18833,2024-11-05,2,872.92
2024-12-31,18835,2024-01-10,2,982.79
2024-12-31,18835,2024-02-10,2,966.19
2024-12-31,18835,2024-03-10,2,984.19
2024-12-31,18835,2024-04-10,2,979.22
2024-12-31,18835,2024-05-10,2,947.97
2024-12-31,18835,2024-06-10,2,962.04
2024-12-31,18835,2024-07-10,2,970.32
2024-12-31,18835,2024-08-10,2,959.38
2024-12-31,18835,2024-09-10,2,973.05
2024-12-31,18835,2024-10-10,2,958.71
2024-12-31,18835,2024-11-10,2,972.5
2024-12-31,18835,2024-12-10,2,966.1
2024-12-31,18836,2024-01-20,2,874.34
2024-12-31,18836,2024-02-20,2,891.23
2024-12-31,18836,2024-03-20,2,865.32
2024-12-31,18836,2024-04-20,2,886.93
2024-12-31,18836,2024-05-20,2,873.18
2024-12-31,18836,2024-06-20,2,872.93
2024-12-31,18836,2024-07-20,2,902.61
2024-12-31,18836,2024-08-20,2,890.7
2024-12-31,18836,2024-09-20,2,867.8
2024-12-31,18836,2024-10-20,2,903.5
2024-12-31,18836,2024-11-20,2,884.28
2024-12-31,18836,2024-12-20,2,889.45
2024-12-31,18837,2024-01-05,1,1147.98
2024-12-31,18837,2024-02-05,1,1128.52
2024-12-31,18837,2024-03-05,1,1131.09
2024-12-31,18837,2024-04-05,1,1142.47
2024-12-31,18837,2024-05-05,1,1150.59
2024-12-31,18837,2024-06-05,1,1139.95
2024-12-31,18837,2024-07-05,1,1154
2024-12-31,18837,2024-08-05,1,1125.16
2024-12-31,18837,2024-09-05,1,1140.57
2024-12-31,18837,2024-10-05,1,1151.66
2024-12-31,18837,2024-11-05,1,1116.5
2024-12-31,18837,2024-12-05,1,1129.4
2024-12-31,18838,2024-01-20,2,1202.45
2024-12-31,18838,2024-02-20,2,1203.34
2024-12-31,18838,2024-03-20,2,1198.98
2024-12-31,18838,2024-04-20,2,1203.34
2024-12-31,18838,2024-05-20,2,1188.35
2024-12-31,18838,2024-06-20,2,1206.32
2024-12-31,18838,2024-07-20,2,1195.42
2024-12-31,18838,2024-08-20,2,1200.18
2024-12-31,18838,2024-09-20,2,1218.5
2024-12-31,18838,2024-10-20,2,1195.73
2024-12-31,18838,2024-11-20,2,1193.97
2024-12-31,18838,2024-12-20,2,1214.87
2024-12-31,18840,2024-01-15,1,1219.41
2024-12-31,18840,2024-02-15,1,1210.05
2024-12-31,18840,2024-03-15,1,1203.55
2024-12-31,18840,2024-04-15,1,1200.83
2024-12-31,18840,2024-05-15,1,1221.21
2024-12-31,18840,2024-06-15,1,1203.24
2024-12-31,18840,2024-07-15,1,1212.8
2024-12-31,18840,2024-08-15,1,1204.81
2024-12-31,18840,2024-09-15,1,1222.26
2024-12-31,18840,2024-10-15,1,1199.71
2024-12-31,18840,2024-11-15,1,1214.13
2024-12-31,18840,2024-12-15,1,1220.58
2024-12-31,18841,2024-01-25,1,852.27
2024-12-31,18841,2024-02-25,1,830.21
2024-12-31,18841,2024-03-25,1,854.72
2024-12-31,18841,2024-04-25,1,834.78
2024-12-31,18841,2024-05-25,1,844.25
2024-12-31,18841,2024-06-25,1,860.89
2024-12-31,18841,2024-07-25,1,829.82
2024-12-31,18841,2024-08-25,1,865.96
2024-12-31,18841,2024-09-25,1,849.1
2024-12-31,18841,2024-10-25,1,853.63
2024-12-31,18841,2024-11-25,1,854.23
2024-12-31,18841,2024-12-25,1,839.16
2024-12-31,18843,2024-01-25,1,1897.31
2024-12-31,18843,2024-02-25,1,1866.04
2024-12-31,18843,2024-03-25,1,1860.8
2024-12-31,18843,2024-04-25,1,1877.55
2024-12-31,18843,2024-05-25,1,1886.15
2024-12-31,18843,2024-06-25,1,1892.97
2024-12-31,18843,2024-07-25,1,1888.77
2024-12-31,18843,2024-08-25,1,1876
2024-12-31,18843,2024-09-25,1,1878.5
2024-12-31,18843,2024-10-25,1,1885.49
2024-12-31,18843,2024-11-25,1,1888.53
2024-12-31,18843,2024-12-25,1,1866.99
2024-12-31,18846,2024-01-05,1,763.33
2024-12-31,18846,2024-02-05,1,762.36
2024-12-31,18846,2024-03-05,1,764.45
2024-12-31,18846,2024-04-05,1,764.01
2024-12-31,18846,2024-05-05,1,751.9
2024-12-31,18846,2024-06-05,1,756.86
2024-12-31,18846,2024-07-05,1,752.13
2024-12-31,18846,2024-08-05,1,771.54
2024-12-31,18846,2024-09-05,1,776.86
2024-12-31,18846,2024-10-05,1,774.68
2024-12-31,18846,2024-11-05,1,752.18
2024-12-31,18846,2024-12-05,1,769.33
2024-12-31,18847,2024-01-25,1,817.79
2024-12-31,18847,2024-02-25,1,796.32
2024-12-31,18847,2024-03-25,1,819.49
2024-12-31,18847,2024-04-25,1,819.01
2024-12-31,18847,2024-05-25,1,809.42
2024-12-31,18847,2024-06-25,1,820.92
2024-12-31,18847,2024-07-25,1,806.05
2024-12-31,18847,2024-08-25,1,811.98
2024-12-31,18847,2024-09-25,1,795.7
2024-12-31,18847,2024-10-25,1,814.28
2024-12-31,18847,2024-11-25,1,822
2024-12-31,18847,2024-12-25,1,794.38
2024-12-31,18848,2024-01-05,1,931.29
2024-12-31,18848,2024-02-05,1,924.48
2024-12-31,18848,2024-03-05,1,923.92
2024-12-31,18848,2024-04-05,1,928.02
2024-12-31,18848,2024-05-05,1,927.06
2024-12-31,18848,2024-06-05,1,915.35
2024-12-31,18848,2024-07-05,1,932.24
2024-12-31,18848,2024-08-05,1,908.2
2024-12-31,18848,2024-09-05,1,916.96
2024-12-31,18848,2024-10-05,1,937.46
2024-12-31,18848,2024-11-05,1,927.56
2024-12-31,18848,2024-12-05,1,930.05
2024-12-31,18849,2024-01-20,2,1350.56
2024-12-31,18849,2024-02-20,2,1359.39
2024-12-31,18849,2024-03-20,2,1351.89
2024-12-31,18849,2024-04-20,2,1330.64
2024-12-31,18849,2024-05-20,2,1363.19
2024-12-31,18849,2024-06-20,2,1335.06
2024-12-31,18849,2024-07-20,2,1361.77
2024-12-31,18849,2024-08-20,2,1354.07
2024-12-31,18849,2024-09-20,2,1358.22
2024-12-31,18849,2024-10-20,2,1332.27
2024-12-31,18849,2024-11-20,2,1337.4
2024-12-31,18849,2024-12-20,2,1345.82
2024-12-31,18850,2024-01-20,1,1101.55
2024-12-31,18850,2024-02-20,1,1116.15
2024-12-31,18850,2024-03-20,1,1116.52
2024-12-31,18850,2024-04-20,1,1097.85
2024-12-31,18850,2024-05-20,1,1107.66
2024-12-31,18850,2024-06-20,1,1097.21
2024-12-31,18850,2024-07-20,1,1106.65
2024-12-31,18850,2024-08-20,1,1132.25
2024-12-31,18850,2024-09-20,1,1116.72
2024-12-31,18850,2024-10-20,1,1101.18
2024-12-31,18850,2024-11-20,1,1126.5
2024-12-31,18850,2024-12-20,1,1099.23
2024-12-31,18852,2024-09-20,1,783.4
2024-12-31,18852,2024-10-20,1,759.69
2024-12-31,18852,2024-11-20,1,756.52
2024-12-31,18852,2024-12-20,1,768.47
2024-12-31,18854,2024-08-20,1,789.71
2024-12-31,18855,2024-01-25,1,1136.89
2024-12-31,18855,2024-02-25,1,1157.96
2024-12-31,18855,2024-03-25,1,1143.03
2024-12-31,18855,2024-04-25,1,1162.12
2024-12-31,18855,2024-05-25,1,1122.89
2024-12-31,18855,2024-06-25,1,1151.69
2024-12-31,18855,2024-07-25,1,1129.24
2024-12-31,18855,2024-08-25,1,1150.38
2024-12-31,18855,2024-09-25,1,1148.73
2024-12-31,18855,2024-10-25,1,1148.42
2024-12-31,18855,2024-11-25,1,1141.81
2024-12-31,18855,2024-12-25,1,1162.41
2024-12-31,18856,2024-01-25,2,1196.16
2024-12-31,18856,2024-02-25,2,1224.81
2024-12-31,18856,2024-03-25,2,1198.98
2024-12-31,18856,2024-04-25,2,1186.29
2024-12-31,18856,2024-05-25,2,1206.83
2024-12-31,18856,2024-06-25,2,1194.68
2024-12-31,18856,2024-07-25,2,1189.99
2024-12-31,18856,2024-08-25,2,1223.4
2024-12-31,18856,2024-09-25,2,1207.86
2024-12-31,18856,2024-10-25,2,1216.43
2024-12-31,18856,2024-11-25,2,1206.88
2024-12-31,18856,2024-12-25,2,1190.65
2024-12-31,18857,2024-01-20,1,1355.64
2024-12-31,18857,2024-02-20,1,1359.27
2024-12-31,18857,2024-03-20,1,1381.07
2024-12-31,18857,2024-04-20,1,1372.17
2024-12-31,18857,2024-05-20,1,1363.43
2024-12-31,18857,2024-06-20,1,1354.78
2024-12-31,18857,2024-07-20,1,1380.9
2024-12-31,18859,2024-01-20,2,959.03
2024-12-31,18859,2024-02-20,2,945.96
2024-12-31,18859,2024-03-20,2,927.25
2024-12-31,18859,2024-04-20,2,946.69
2024-12-31,18859,2024-05-20,2,952.46
2024-12-31,18859,2024-06-20,2,951.42
2024-12-31,18859,2024-07-20,2,932.96
2024-12-31,18859,2024-08-20,2,929.67
2024-12-31,18859,2024-09-20,2,954.7
2024-12-31,18859,2024-10-20,2,935.44
2024-12-31,18859,2024-11-20,2,958.41
2024-12-31,18859,2024-12-20,2,926.32
2024-12-31,18860,2024-01-15,2,1078.51
2024-12-31,18860,2024-02-15,2,1108.89
2024-12-31,18860,2024-03-15,2,1079.96
2024-12-31,18860,2024-04-15,2,1108.17
2024-12-31,18860,2024-05-15,2,1111.81
2024-12-31,18860,2024-06-15,2,1081.77
2024-12-31,18860,2024-07-15,2,1096.33
2024-12-31,18860,2024-08-15,2,1106.19
2024-12-31,18860,2024-09-15,2,1089.08
2024-12-31,18860,2024-10-15,2,1087.51
2024-12-31,18860,2024-11-15,2,1101.11
2024-12-31,18860,2024-12-15,2,1094.09
2024-12-31,18861,2024-01-05,1,1477.08
2024-12-31,18861,2024-02-05,1,1485.66
2024-12-31,18861,2024-03-05,1,1492.12
2024-12-31,18861,2024-04-05,1,1482.12
2024-12-31,18861,2024-05-05,1,1486.38
2024-12-31,18861,2024-06-05,1,1489.47
2024-12-31,18861,2024-07-05,1,1513.19
2024-12-31,18861,2024-08-05,1,1482.65
2024-12-31,18861,2024-09-05,1,1480.91
2024-12-31,18861,2024-10-05,1,1473.41
2024-12-31,18861,2024-11-05,1,1479
2024-12-31,18861,2024-12-05,1,1503.81
2024-12-31,18862,2024-01-10,1,903.73
2024-12-31,18862,2024-02-10,1,913.82
2024-12-31,18862,2024-03-10,1,909.67
2024-12-31,18862,2024-04-10,1,918.46
2024-12-31,18862,2024-05-10,1,901.6
2024-12-31,18862,2024-06-10,1,925.09
2024-12-31,18862,2024-07-10,1,903.73
2024-12-31,18862,2024-08-10,1,916.27
2024-12-31,18862,2024-09-10,1,897.67
2024-12-31,18862,2024-10-10,1,913.39
